Country,State,State type,Date,Category,Subcategory,Variable,Unit,Value
India,Puducherry,Union territory,01-06-2021,Power sector emissions,Fuel,Wind,%,0
India,Puducherry,Union territory,01-06-2021,Power sector emissions,Fuel,Bioenergy,ktCO2,0
India,Puducherry,Union territory,01-06-2021,Power sector emissions,Fuel,Coal,ktCO2,0
India,Puducherry,Union territory,01-06-2021,Power sector emissions,Fuel,Gas,ktCO2,10.24
India,Puducherry,Union territory,01-06-2021,Power sector emissions,Fuel,Hydro,ktCO2,0
India,Puducherry,Union territory,01-06-2021,Power sector emissions,Fuel,Nuclear,ktCO2,0
India,Puducherry,Union territory,01-06-2021,Power sector emissions,Fuel,Other Fossil,ktCO2,0
India,Puducherry,Union territory,01-06-2021,Power sector emissions,Fuel,Other Renewables,ktCO2,0
India,Puducherry,Union territory,01-06-2021,Power sector emissions,Fuel,Solar,ktCO2,0.05
India,Puducherry,Union territory,01-06-2021,Power sector emissions,Fuel,Wind,ktCO2,0
India,Puducherry,Union territory,01-06-2021,Power sector emissions,Total,Total emissions,ktCO2,10.29
India,Puducherry,Union territory,01-07-2021,Capacity,Aggregate fuel,Clean,MW,9.51
India,Puducherry,Union territory,01-07-2021,Capacity,Aggregate fuel,Fossil,MW,32.5
India,Puducherry,Union territory,01-07-2021,Capacity,Aggregate fuel,Gas and Other Fossil,MW,32.5
India,Puducherry,Union territory,01-07-2021,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,0
India,Puducherry,Union territory,01-07-2021,Capacity,Aggregate fuel,Renewables,MW,9.51
India,Puducherry,Union territory,01-07-2021,Capacity,Aggregate fuel,Wind and Solar,MW,9.51
India,Puducherry,Union territory,01-07-2021,Capacity,Fuel,Bioenergy,MW,0
India,Puducherry,Union territory,01-07-2021,Capacity,Fuel,Coal,MW,0
India,Puducherry,Union territory,01-07-2021,Capacity,Fuel,Gas,MW,32.5
India,Puducherry,Union territory,01-07-2021,Capacity,Fuel,Hydro,MW,0
India,Puducherry,Union territory,01-07-2021,Capacity,Fuel,Nuclear,MW,0
India,Puducherry,Union territory,01-07-2021,Capacity,Fuel,Other Fossil,MW,0
India,Puducherry,Union territory,01-07-2021,Capacity,Fuel,Other Renewables,MW,0
India,Puducherry,Union territory,01-07-2021,Capacity,Fuel,Solar,MW,9.51
India,Puducherry,Union territory,01-07-2021,Capacity,Fuel,Wind,MW,0
India,Puducherry,Union territory,01-07-2021,Electricity generation,Aggregate fuel,Clean,%,4.64
India,Puducherry,Union territory,01-07-2021,Electricity generation,Aggregate fuel,Fossil,%,95.36
India,Puducherry,Union territory,01-07-2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,95.36
India,Puducherry,Union territory,01-07-2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0
India,Puducherry,Union territory,01-07-2021,Electricity generation,Aggregate fuel,Renewables,%,4.64
India,Puducherry,Union territory,01-07-2021,Electricity generation,Aggregate fuel,Wind and Solar,%,4.64
India,Puducherry,Union territory,01-07-2021,Electricity generation,Aggregate fuel,Clean,GWh,1.02
India,Puducherry,Union territory,01-07-2021,Electricity generation,Aggregate fuel,Fossil,GWh,20.94
India,Puducherry,Union territory,01-07-2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,20.94
India,Puducherry,Union territory,01-07-2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,0
India,Puducherry,Union territory,01-07-2021,Electricity generation,Aggregate fuel,Renewables,GWh,1.02
India,Puducherry,Union territory,01-07-2021,Electricity generation,Aggregate fuel,Wind and Solar,GWh,1.02
India,Puducherry,Union territory,01-07-2021,Electricity generation,Fuel,Bioenergy,%,0
India,Puducherry,Union territory,01-07-2021,Electricity generation,Fuel,Coal,%,0
India,Puducherry,Union territory,01-07-2021,Electricity generation,Fuel,Gas,%,95.36
India,Puducherry,Union territory,01-07-2021,Electricity generation,Fuel,Hydro,%,0
India,Puducherry,Union territory,01-07-2021,Electricity generation,Fuel,Nuclear,%,0
India,Puducherry,Union territory,01-07-2021,Electricity generation,Fuel,Other Fossil,%,0
India,Puducherry,Union territory,01-07-2021,Electricity generation,Fuel,Other Renewables,%,0
India,Puducherry,Union territory,01-07-2021,Electricity generation,Fuel,Solar,%,4.64
India,Puducherry,Union territory,01-07-2021,Electricity generation,Fuel,Wind,%,0
India,Puducherry,Union territory,01-07-2021,Electricity generation,Fuel,Bioenergy,GWh,0
India,Puducherry,Union territory,01-07-2021,Electricity generation,Fuel,Coal,GWh,0
India,Puducherry,Union territory,01-07-2021,Electricity generation,Fuel,Gas,GWh,20.94
India,Puducherry,Union territory,01-07-2021,Electricity generation,Fuel,Hydro,GWh,0
India,Puducherry,Union territory,01-07-2021,Electricity generation,Fuel,Nuclear,GWh,0
India,Puducherry,Union territory,01-07-2021,Electricity generation,Fuel,Other Fossil,GWh,0
India,Puducherry,Union territory,01-07-2021,Electricity generation,Fuel,Other Renewables,GWh,0
India,Puducherry,Union territory,01-07-2021,Electricity generation,Fuel,Solar,GWh,1.02
India,Puducherry,Union territory,01-07-2021,Electricity generation,Fuel,Wind,GWh,0
India,Puducherry,Union territory,01-07-2021,Electricity generation,Total,Total Generation,GWh,21.96
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Aggregate fuel,Clean,%,0.05
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Aggregate fuel,Fossil,%,10.26
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,10.26
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Aggregate fuel,Renewables,%,0.05
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.05
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Aggregate fuel,Clean,ktCO2,0.05
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Aggregate fuel,Fossil,ktCO2,10.26
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,10.26
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,0
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Aggregate fuel,Renewables,ktCO2,0.05
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.05
India,Puducherry,Union territory,01-07-2021,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,469.49
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Fuel,Bioenergy,%,0
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Fuel,Coal,%,0
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Fuel,Gas,%,10.26
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Fuel,Hydro,%,0
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Fuel,Nuclear,%,0
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Fuel,Other Fossil,%,0
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Fuel,Other Renewables,%,0
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Fuel,Solar,%,0.05
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Fuel,Wind,%,0
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Fuel,Bioenergy,ktCO2,0
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Fuel,Coal,ktCO2,0
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Fuel,Gas,ktCO2,10.26
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Fuel,Hydro,ktCO2,0
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Fuel,Nuclear,ktCO2,0
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Fuel,Other Fossil,ktCO2,0
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Fuel,Other Renewables,ktCO2,0
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Fuel,Solar,ktCO2,0.05
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Fuel,Wind,ktCO2,0
India,Puducherry,Union territory,01-07-2021,Power sector emissions,Total,Total emissions,ktCO2,10.31
India,Puducherry,Union territory,01-08-2021,Capacity,Aggregate fuel,Clean,MW,9.51
India,Puducherry,Union territory,01-08-2021,Capacity,Aggregate fuel,Fossil,MW,32.5
India,Puducherry,Union territory,01-08-2021,Capacity,Aggregate fuel,Gas and Other Fossil,MW,32.5
India,Puducherry,Union territory,01-08-2021,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,0
India,Puducherry,Union territory,01-08-2021,Capacity,Aggregate fuel,Renewables,MW,9.51
India,Puducherry,Union territory,01-08-2021,Capacity,Aggregate fuel,Wind and Solar,MW,9.51
India,Puducherry,Union territory,01-08-2021,Capacity,Fuel,Bioenergy,MW,0
India,Puducherry,Union territory,01-08-2021,Capacity,Fuel,Coal,MW,0
India,Puducherry,Union territory,01-08-2021,Capacity,Fuel,Gas,MW,32.5
India,Puducherry,Union territory,01-08-2021,Capacity,Fuel,Hydro,MW,0
India,Puducherry,Union territory,01-08-2021,Capacity,Fuel,Nuclear,MW,0
India,Puducherry,Union territory,01-08-2021,Capacity,Fuel,Other Fossil,MW,0
India,Puducherry,Union territory,01-08-2021,Capacity,Fuel,Other Renewables,MW,0
India,Puducherry,Union territory,01-08-2021,Capacity,Fuel,Solar,MW,9.51
India,Puducherry,Union territory,01-08-2021,Capacity,Fuel,Wind,MW,0
India,Puducherry,Union territory,01-08-2021,Electricity generation,Aggregate fuel,Clean,%,4.45
India,Puducherry,Union territory,01-08-2021,Electricity generation,Aggregate fuel,Fossil,%,95.55
India,Puducherry,Union territory,01-08-2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,95.55
India,Puducherry,Union territory,01-08-2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0
India,Puducherry,Union territory,01-08-2021,Electricity generation,Aggregate fuel,Renewables,%,4.45
India,Puducherry,Union territory,01-08-2021,Electricity generation,Aggregate fuel,Wind and Solar,%,4.45
India,Puducherry,Union territory,01-08-2021,Electricity generation,Aggregate fuel,Clean,GWh,1.02
India,Puducherry,Union territory,01-08-2021,Electricity generation,Aggregate fuel,Fossil,GWh,21.89
India,Puducherry,Union territory,01-08-2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,21.89
India,Puducherry,Union territory,01-08-2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,0
India,Puducherry,Union territory,01-08-2021,Electricity generation,Aggregate fuel,Renewables,GWh,1.02
India,Puducherry,Union territory,01-08-2021,Electricity generation,Aggregate fuel,Wind and Solar,GWh,1.02
India,Puducherry,Union territory,01-08-2021,Electricity generation,Fuel,Bioenergy,%,0
India,Puducherry,Union territory,01-08-2021,Electricity generation,Fuel,Coal,%,0
India,Puducherry,Union territory,01-08-2021,Electricity generation,Fuel,Gas,%,95.55
India,Puducherry,Union territory,01-08-2021,Electricity generation,Fuel,Hydro,%,0
India,Puducherry,Union territory,01-08-2021,Electricity generation,Fuel,Nuclear,%,0
India,Puducherry,Union territory,01-08-2021,Electricity generation,Fuel,Other Fossil,%,0
India,Puducherry,Union territory,01-08-2021,Electricity generation,Fuel,Other Renewables,%,0
India,Puducherry,Union territory,01-08-2021,Electricity generation,Fuel,Solar,%,4.45
India,Puducherry,Union territory,01-08-2021,Electricity generation,Fuel,Wind,%,0
India,Puducherry,Union territory,01-08-2021,Electricity generation,Fuel,Bioenergy,GWh,0
India,Puducherry,Union territory,01-08-2021,Electricity generation,Fuel,Coal,GWh,0
India,Puducherry,Union territory,01-08-2021,Electricity generation,Fuel,Gas,GWh,21.89
India,Puducherry,Union territory,01-08-2021,Electricity generation,Fuel,Hydro,GWh,0
India,Puducherry,Union territory,01-08-2021,Electricity generation,Fuel,Nuclear,GWh,0
India,Puducherry,Union territory,01-08-2021,Electricity generation,Fuel,Other Fossil,GWh,0
India,Puducherry,Union territory,01-08-2021,Electricity generation,Fuel,Other Renewables,GWh,0
India,Puducherry,Union territory,01-08-2021,Electricity generation,Fuel,Solar,GWh,1.02
India,Puducherry,Union territory,01-08-2021,Electricity generation,Fuel,Wind,GWh,0
India,Puducherry,Union territory,01-08-2021,Electricity generation,Total,Total Generation,GWh,22.91
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Aggregate fuel,Clean,%,0.05
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Aggregate fuel,Fossil,%,10.73
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,10.73
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Aggregate fuel,Renewables,%,0.05
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.05
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Aggregate fuel,Clean,ktCO2,0.05
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Aggregate fuel,Fossil,ktCO2,10.73
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,10.73
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,0
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Aggregate fuel,Renewables,ktCO2,0.05
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.05
India,Puducherry,Union territory,01-08-2021,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,470.54
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Fuel,Bioenergy,%,0
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Fuel,Coal,%,0
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Fuel,Gas,%,10.73
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Fuel,Hydro,%,0
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Fuel,Nuclear,%,0
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Fuel,Other Fossil,%,0
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Fuel,Other Renewables,%,0
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Fuel,Solar,%,0.05
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Fuel,Wind,%,0
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Fuel,Bioenergy,ktCO2,0
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Fuel,Coal,ktCO2,0
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Fuel,Gas,ktCO2,10.73
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Fuel,Hydro,ktCO2,0
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Fuel,Nuclear,ktCO2,0
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Fuel,Other Fossil,ktCO2,0
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Fuel,Other Renewables,ktCO2,0
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Fuel,Solar,ktCO2,0.05
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Fuel,Wind,ktCO2,0
India,Puducherry,Union territory,01-08-2021,Power sector emissions,Total,Total emissions,ktCO2,10.78
India,Puducherry,Union territory,01-09-2021,Capacity,Aggregate fuel,Clean,MW,11.52
India,Puducherry,Union territory,01-09-2021,Capacity,Aggregate fuel,Fossil,MW,32.5
India,Puducherry,Union territory,01-09-2021,Capacity,Aggregate fuel,Gas and Other Fossil,MW,32.5
India,Puducherry,Union territory,01-09-2021,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,0
India,Puducherry,Union territory,01-09-2021,Capacity,Aggregate fuel,Renewables,MW,11.52
India,Puducherry,Union territory,01-09-2021,Capacity,Aggregate fuel,Wind and Solar,MW,11.52
India,Puducherry,Union territory,01-09-2021,Capacity,Fuel,Bioenergy,MW,0
India,Puducherry,Union territory,01-09-2021,Capacity,Fuel,Coal,MW,0
India,Puducherry,Union territory,01-09-2021,Capacity,Fuel,Gas,MW,32.5
India,Puducherry,Union territory,01-09-2021,Capacity,Fuel,Hydro,MW,0
India,Puducherry,Union territory,01-09-2021,Capacity,Fuel,Nuclear,MW,0
India,Puducherry,Union territory,01-09-2021,Capacity,Fuel,Other Fossil,MW,0
India,Puducherry,Union territory,01-09-2021,Capacity,Fuel,Other Renewables,MW,0
India,Puducherry,Union territory,01-09-2021,Capacity,Fuel,Solar,MW,11.52
India,Puducherry,Union territory,01-09-2021,Capacity,Fuel,Wind,MW,0
India,Puducherry,Union territory,01-09-2021,Electricity generation,Aggregate fuel,Clean,%,4.59
India,Puducherry,Union territory,01-09-2021,Electricity generation,Aggregate fuel,Fossil,%,95.41
India,Puducherry,Union territory,01-09-2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,95.41
India,Puducherry,Union territory,01-09-2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0
India,Puducherry,Union territory,01-09-2021,Electricity generation,Aggregate fuel,Renewables,%,4.59
India,Puducherry,Union territory,01-09-2021,Electricity generation,Aggregate fuel,Wind and Solar,%,4.59
India,Puducherry,Union territory,01-09-2021,Electricity generation,Aggregate fuel,Clean,GWh,1.02
India,Puducherry,Union territory,01-09-2021,Electricity generation,Aggregate fuel,Fossil,GWh,21.2
India,Puducherry,Union territory,01-09-2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,21.2
India,Puducherry,Union territory,01-09-2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,0
India,Puducherry,Union territory,01-09-2021,Electricity generation,Aggregate fuel,Renewables,GWh,1.02
India,Puducherry,Union territory,01-09-2021,Electricity generation,Aggregate fuel,Wind and Solar,GWh,1.02
India,Puducherry,Union territory,01-09-2021,Electricity generation,Fuel,Bioenergy,%,0
India,Puducherry,Union territory,01-09-2021,Electricity generation,Fuel,Coal,%,0
India,Puducherry,Union territory,01-09-2021,Electricity generation,Fuel,Gas,%,95.41
India,Puducherry,Union territory,01-09-2021,Electricity generation,Fuel,Hydro,%,0
India,Puducherry,Union territory,01-09-2021,Electricity generation,Fuel,Nuclear,%,0
India,Puducherry,Union territory,01-09-2021,Electricity generation,Fuel,Other Fossil,%,0
India,Puducherry,Union territory,01-09-2021,Electricity generation,Fuel,Other Renewables,%,0
India,Puducherry,Union territory,01-09-2021,Electricity generation,Fuel,Solar,%,4.59
India,Puducherry,Union territory,01-09-2021,Electricity generation,Fuel,Wind,%,0
India,Puducherry,Union territory,01-09-2021,Electricity generation,Fuel,Bioenergy,GWh,0
India,Puducherry,Union territory,01-09-2021,Electricity generation,Fuel,Coal,GWh,0
India,Puducherry,Union territory,01-09-2021,Electricity generation,Fuel,Gas,GWh,21.2
India,Puducherry,Union territory,01-09-2021,Electricity generation,Fuel,Hydro,GWh,0
India,Puducherry,Union territory,01-09-2021,Electricity generation,Fuel,Nuclear,GWh,0
India,Puducherry,Union territory,01-09-2021,Electricity generation,Fuel,Other Fossil,GWh,0
India,Puducherry,Union territory,01-09-2021,Electricity generation,Fuel,Other Renewables,GWh,0
India,Puducherry,Union territory,01-09-2021,Electricity generation,Fuel,Solar,GWh,1.02
India,Puducherry,Union territory,01-09-2021,Electricity generation,Fuel,Wind,GWh,0
India,Puducherry,Union territory,01-09-2021,Electricity generation,Total,Total Generation,GWh,22.22
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Aggregate fuel,Clean,%,0.05
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Aggregate fuel,Fossil,%,10.39
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,10.39
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Aggregate fuel,Renewables,%,0.05
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.05
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Aggregate fuel,Clean,ktCO2,0.05
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Aggregate fuel,Fossil,ktCO2,10.39
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,10.39
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,0
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Aggregate fuel,Renewables,ktCO2,0.05
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.05
India,Puducherry,Union territory,01-09-2021,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,469.85
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Fuel,Bioenergy,%,0
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Fuel,Coal,%,0
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Fuel,Gas,%,10.39
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Fuel,Hydro,%,0
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Fuel,Nuclear,%,0
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Fuel,Other Fossil,%,0
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Fuel,Other Renewables,%,0
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Fuel,Solar,%,0.05
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Fuel,Wind,%,0
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Fuel,Bioenergy,ktCO2,0
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Fuel,Coal,ktCO2,0
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Fuel,Gas,ktCO2,10.39
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Fuel,Hydro,ktCO2,0
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Fuel,Nuclear,ktCO2,0
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Fuel,Other Fossil,ktCO2,0
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Fuel,Other Renewables,ktCO2,0
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Fuel,Solar,ktCO2,0.05
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Fuel,Wind,ktCO2,0
India,Puducherry,Union territory,01-09-2021,Power sector emissions,Total,Total emissions,ktCO2,10.44
India,Puducherry,Union territory,01-10-2021,Capacity,Aggregate fuel,Clean,MW,11.52
India,Puducherry,Union territory,01-10-2021,Capacity,Aggregate fuel,Fossil,MW,32.5
India,Puducherry,Union territory,01-10-2021,Capacity,Aggregate fuel,Gas and Other Fossil,MW,32.5
India,Puducherry,Union territory,01-10-2021,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,0
India,Puducherry,Union territory,01-10-2021,Capacity,Aggregate fuel,Renewables,MW,11.52
India,Puducherry,Union territory,01-10-2021,Capacity,Aggregate fuel,Wind and Solar,MW,11.52
India,Puducherry,Union territory,01-10-2021,Capacity,Fuel,Bioenergy,MW,0
India,Puducherry,Union territory,01-10-2021,Capacity,Fuel,Coal,MW,0
India,Puducherry,Union territory,01-10-2021,Capacity,Fuel,Gas,MW,32.5
India,Puducherry,Union territory,01-10-2021,Capacity,Fuel,Hydro,MW,0
India,Puducherry,Union territory,01-10-2021,Capacity,Fuel,Nuclear,MW,0
India,Puducherry,Union territory,01-10-2021,Capacity,Fuel,Other Fossil,MW,0
India,Puducherry,Union territory,01-10-2021,Capacity,Fuel,Other Renewables,MW,0
India,Puducherry,Union territory,01-10-2021,Capacity,Fuel,Solar,MW,11.52
India,Puducherry,Union territory,01-10-2021,Capacity,Fuel,Wind,MW,0
India,Puducherry,Union territory,01-10-2021,Electricity generation,Aggregate fuel,Clean,%,4.46
India,Puducherry,Union territory,01-10-2021,Electricity generation,Aggregate fuel,Fossil,%,95.54
India,Puducherry,Union territory,01-10-2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,95.54
India,Puducherry,Union territory,01-10-2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0
India,Puducherry,Union territory,01-10-2021,Electricity generation,Aggregate fuel,Renewables,%,4.46
India,Puducherry,Union territory,01-10-2021,Electricity generation,Aggregate fuel,Wind and Solar,%,4.46
India,Puducherry,Union territory,01-10-2021,Electricity generation,Aggregate fuel,Clean,GWh,1.02
India,Puducherry,Union territory,01-10-2021,Electricity generation,Aggregate fuel,Fossil,GWh,21.83
India,Puducherry,Union territory,01-10-2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,21.83
India,Puducherry,Union territory,01-10-2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,0
India,Puducherry,Union territory,01-10-2021,Electricity generation,Aggregate fuel,Renewables,GWh,1.02
India,Puducherry,Union territory,01-10-2021,Electricity generation,Aggregate fuel,Wind and Solar,GWh,1.02
India,Puducherry,Union territory,01-10-2021,Electricity generation,Fuel,Bioenergy,%,0
India,Puducherry,Union territory,01-10-2021,Electricity generation,Fuel,Coal,%,0
India,Puducherry,Union territory,01-10-2021,Electricity generation,Fuel,Gas,%,95.54
India,Puducherry,Union territory,01-10-2021,Electricity generation,Fuel,Hydro,%,0
India,Puducherry,Union territory,01-10-2021,Electricity generation,Fuel,Nuclear,%,0
India,Puducherry,Union territory,01-10-2021,Electricity generation,Fuel,Other Fossil,%,0
India,Puducherry,Union territory,01-10-2021,Electricity generation,Fuel,Other Renewables,%,0
India,Puducherry,Union territory,01-10-2021,Electricity generation,Fuel,Solar,%,4.46
India,Puducherry,Union territory,01-10-2021,Electricity generation,Fuel,Wind,%,0
India,Puducherry,Union territory,01-10-2021,Electricity generation,Fuel,Bioenergy,GWh,0
India,Puducherry,Union territory,01-10-2021,Electricity generation,Fuel,Coal,GWh,0
India,Puducherry,Union territory,01-10-2021,Electricity generation,Fuel,Gas,GWh,21.83
India,Puducherry,Union territory,01-10-2021,Electricity generation,Fuel,Hydro,GWh,0
India,Puducherry,Union territory,01-10-2021,Electricity generation,Fuel,Nuclear,GWh,0
India,Puducherry,Union territory,01-10-2021,Electricity generation,Fuel,Other Fossil,GWh,0
India,Puducherry,Union territory,01-10-2021,Electricity generation,Fuel,Other Renewables,GWh,0
India,Puducherry,Union territory,01-10-2021,Electricity generation,Fuel,Solar,GWh,1.02
India,Puducherry,Union territory,01-10-2021,Electricity generation,Fuel,Wind,GWh,0
India,Puducherry,Union territory,01-10-2021,Electricity generation,Total,Total Generation,GWh,22.85
India,Puducherry,Union territory,01-10-2021,Power sector emissions,Aggregate fuel,Clean,%,0.05
India,Puducherry,Union territory,01-10-2021,Power sector emissions,Aggregate fuel,Fossil,%,10.7
India,Puducherry,Union territory,01-10-2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,10.7
India,Puducherry,Union territory,01-10-2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0
India,Puducherry,Union territory,01-10-2021,Power sector emissions,Aggregate fuel,Renewables,%,0.05
India,Puducherry,Union territory,01-10-2021,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.05
India,Puducherry,Union territory,01-10-2021,Power sector emissions,Aggregate fuel,Clean,ktCO2,0.05
India,Puducherry,Union territory,01-10-2021,Power sector emissions,Aggregate fuel,Fossil,ktCO2,10.7
